,Titles,Year,Model,Make,Colour,Style,Condition,Price,Mileages,Dealer,City,Province,Posting Link,Image Link
4662,"Used 2021 Toyota Corolla LE * Land Departure Warning Accident Avoidance System * Lane Keep Assist * Heated Front Seats * Android Auto/Apple Car Play * Keyless Entry * Power Lo for sale in Cambridge, ON",2021,2021 Toyota Corolla,Toyota,Blue,Sedan,Used,23995.0,90850.0,Lebada Motors,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2021-toyota-corolla-10601088/,https://images.carpages.ca/inventory/10601088.386051204?w=320&h=240&q=75&s=2413587c14d348ed07ca130c54c25dae
4663,"Used 2016 Ford Focus Keyless Entry * Back Up Camera * Sync With My Ford * Alloy Rims *  Power Locks/Windows/Side View Mirrors * Side View Mirror Turn Signals * Steering Cr for sale in Cambridge, ON",2016,2016 Ford Focus,Ford,Gray,Sedan,Used,15995.0,48914.0,Lebada Motors,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2016-ford-focus-10601076/,https://images.carpages.ca/inventory/10601076.380880492?w=320&h=240&q=75&s=11b801379cb6b83de8ef718410de37d4
4664,"Used 2015 Kia Rio LX for sale in London, ON",2015,2015 Kia Rio,Kia,White,Sedan,Used,9988.0,124084.0,London's Airport KIA,London,ON,https://www.carpages.ca/used-cars/ontario/london/2015-kia-rio-10601070/,https://images.carpages.ca/inventory/10601070.382801053?w=320&h=240&q=75&s=daddfbee45334aae886703b8ff3b7e1d
4665,"Used 2018 Chevrolet Cruze No Accidents | Low Km | LT for sale in Bolton, ON",2018,2018 Chevrolet Cruze,Chevrolet,Grey,Sedan,Used,20795.0,80217.0,BR Motors,Bolton,ON,https://www.carpages.ca/used-cars/ontario/bolton/2018-chevrolet-cruze-10601064/,https://images.carpages.ca/inventory/10601064.381181572?w=320&h=240&q=75&s=deef9897d6663a6755a378bc0321ebb1
4666,"Used 2019 Volkswagen Jetta No Accidents | R Line for sale in Brampton, ON",2019,2019 Volkswagen Jetta,Volkswagen,Grey,Sedan,Used,24295.0,98325.0,BR Motors,Brampton,ON,https://www.carpages.ca/used-cars/ontario/brampton/2019-volkswagen-jetta-10601055/,https://images.carpages.ca/inventory/10601055.381179937?w=320&h=240&q=75&s=b73fdb43ecf2c5a7323043b10db21858
4667,"Used 2013 Ford Fusion No Accidents | SE |  AWD for sale in Brampton, ON",2013,2013 Ford Fusion,Ford,Black,Sedan,Used,15995.0,65443.0,BR Motors,Brampton,ON,https://www.carpages.ca/used-cars/ontario/brampton/2013-ford-fusion-10601049/,https://images.carpages.ca/inventory/10601049.381179706?w=320&h=240&q=75&s=9c7deead789d9a56533080cce93e332d
4668,"Used 2018 Toyota Corolla CE for sale in Brampton, ON",2018,2018 Toyota Corolla,Toyota,White,Sedan,Used,20295.0,93163.0,BR Motors,Brampton,ON,https://www.carpages.ca/used-cars/ontario/brampton/2018-toyota-corolla-10601031/,https://images.carpages.ca/inventory/10601031.381179349?w=320&h=240&q=75&s=cd95bc5bf10d101c054537ec0519bf51
4669,"Used 2018 Ford Taurus Limited * AWD * Leather * Sunroof * for sale in Regina, SK",2018,2018 Ford Taurus,Ford,White,Sedan,Used,28855.0,75429.0,Crestview Chrysler Dodge Jeep,Regina,SK,https://www.carpages.ca/used-cars/saskatchewan/regina/2018-ford-taurus-10600968/,https://images.carpages.ca/inventory/10600968.389644197?w=320&h=240&q=75&s=2ef1c7f8dee00be967626775f29a123a
4670,"New 2024 Volkswagen Jetta HIGHLINE for sale in Surrey, BC",2024,2024 Volkswagen Jetta,Volkswagen,Black,Sedan,New,36412.0,15.0,White Rock Volkswagen,Surrey,BC,https://www.carpages.ca/new-cars/british-columbia/surrey/2024-volkswagen-jetta-10600812/,https://images.carpages.ca/inventory/10600812.383947242?w=320&h=240&q=75&s=885838d7bd9c17bd1cd7f10f6fd44b2c
4671,"Used 2021 Hyundai IONIQ Electric Preferred GPS*BOUTON POUSSOIR*CRUISE for sale in Québec, QC",2021,2021 Hyundai IONIQ,Hyundai,Argent,Sedan,Used,24717.0,94739.0,Kia Val-Bélair,Québec,QC,https://www.carpages.ca/used-cars/quebec/quebec/2021-hyundai-ioniq-10600590/,https://images.carpages.ca/inventory/10600590.387657285?w=320&h=240&q=75&s=d93eed988ac04d664fe576c1e8059a33
4672,"Used 2021 Volkswagen Jetta HIGHLINE for sale in St. John's, NL",2021,2021 Volkswagen Jetta,Volkswagen,Red,Sedan,Used,26995.0,68621.0,Steele Auto Group,St. John's,NL,https://www.carpages.ca/used-cars/newfoundland-and-labrador/st-john-s/2021-volkswagen-jetta-10600521/,https://images.carpages.ca/inventory/10600521.381434268?w=320&h=240&q=75&s=298cb07615edfc041759f1d2b9cf4aa2
4673,"Used 2017 Toyota Yaris LE - Bluetooth, Air Conditioning, Power Windows for sale in Coquitlam, BC",2017,2017 Toyota Yaris,Toyota,Silver,Sedan,Used,14995.0,166678.0,Tricity Mitsubishi,Coquitlam,BC,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2017-toyota-yaris-10600506/,https://images.carpages.ca/inventory/10600506.389610468?w=320&h=240&q=75&s=7d5ece786711a7517e6d37cefc3da983
4674,"Used 2018 Honda Civic Sedan EX CVT | SUNROOF | RMT START | HTD SEATS | BK CAM for sale in Oakville, ON",2018,2018 Honda Civic,Honda,Silver,Sedan,Used,19980.0,131155.0,Lockwood Kia,Oakville,ON,https://www.carpages.ca/used-cars/ontario/oakville/2018-honda-civic-10600392/,https://images.carpages.ca/inventory/10600392.381972825?w=320&h=240&q=75&s=228118e520e028062f9644a56dc1a321
4675,"Used 2019 Kia Optima Hybrid EX Premium | HYBRID | PANO ROOF | LEATHER | NAV | for sale in Oakville, ON",2019,2019 Kia Optima,Kia,Silver,Sedan,Used,29980.0,68347.0,Lockwood Kia,Oakville,ON,https://www.carpages.ca/used-cars/ontario/oakville/2019-kia-optima-10600389/,https://images.carpages.ca/inventory/10600389.385660706?w=320&h=240&q=75&s=74c065b914e8c5cddaae98276ff4d8f6
4676,"Used 2021 Kia Forte LX for sale in Gander, NL",2021,2021 Kia Forte,Kia,Aurora Black,Sedan,Used,21995.0,59000.0,Steele Auto Group,Gander,NL,https://www.carpages.ca/used-cars/newfoundland-and-labrador/gander/2021-kia-forte-10600281/,https://images.carpages.ca/inventory/10600281.381162396?w=320&h=240&q=75&s=f8e59e41c8d206189306907851a02548
4677,"Used 2022 Dodge Charger Scat Pack 392  Daytona Edition Harman Kardon Navi for sale in Mississauga, ON",2022,2022 Dodge Charger,Dodge,Blue,Sedan,Used,63995.0,17539.0,Tabangi Motors,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2022-dodge-charger-10600128/,https://images.carpages.ca/inventory/10600128.380848737?w=320&h=240&q=75&s=a3da36d6276f2edeca360c536e0dc02d
4678,"Used 2021 Kia Forte EX  No Accident Sunroof Carplay Blindspot Heated Seats for sale in Mississauga, ON",2021,2021 Kia Forte,Kia,White,Sedan,Used,20995.0,62126.0,Tabangi Motors,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2021-kia-forte-10600095/,https://images.carpages.ca/inventory/10600095.384711068?w=320&h=240&q=75&s=4c0be58c9ec8890f4a6e1f6acc6e4c11
4679,"Used 2021 Toyota Corolla LE   No Accident Sunroof Carplay Lane Assist Push Start for sale in Mississauga, ON",2021,2021 Toyota Corolla,Toyota,Blue,Sedan,Used,23995.0,75003.0,Tabangi Motors,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2021-toyota-corolla-10600059/,https://images.carpages.ca/inventory/10600059.380847177?w=320&h=240&q=75&s=6a85bcad55238c22dd05a803cffa80c8
4680,"Used 2007 Acura TL Type-S for sale in Swift Current, SK",2007,2007 Acura TL,Acura,Alabaster Silver Metallic,Sedan,Used,12536.0,217749.0,Standard Nissan,Swift Current,SK,https://www.carpages.ca/used-cars/saskatchewan/swift-current/2007-acura-tl-10599993/,https://images.carpages.ca/inventory/10599993.383274726?w=320&h=240&q=75&s=50d9873343da508c41966af34a9e482d
4681,"Used 2014 Kia Forte LX for sale in London, ON",2014,2014 Kia Forte,Kia,Gray,Sedan,Used,14895.0,85912.0,Ezee Credit Auto Leasing & Sales,London,ON,https://www.carpages.ca/used-cars/ontario/london/2014-kia-forte-10599948/,https://images.carpages.ca/inventory/10599948.384311889?w=320&h=240&q=75&s=220104895b1ecb4c1a76ea1e24704593
4682,"Used 2017 Dodge Charger SRT Hellcat,707HP,VENTED SEATS,PADDLE SHIFTERS for sale in Toronto, ON",2017,2017 Dodge Charger,Dodge,Octane Red Pearl Coat,Sedan,Used,75699.0,14210.0,Platinum Cars Inc.,Toronto,ON,https://www.carpages.ca/used-cars/ontario/toronto/2017-dodge-charger-10599729/,https://images.carpages.ca/inventory/10599729.380836137?w=320&h=240&q=75&s=e7bd38bc09e7bbeea82249fa86c74e07
4683,"Used 2021 Toyota Corolla LE for sale in Ottawa, ON",2021,2021 Toyota Corolla,Toyota,White,Sedan,Used,28999.0,88810.0,The Car Club,Ottawa,ON,https://www.carpages.ca/used-cars/ontario/ottawa/2021-toyota-corolla-10599639/,https://images.carpages.ca/inventory/10599639.381821769?w=320&h=240&q=75&s=58abbb996aa3dace14195b56f378930b
4684,"Used 2021 Volkswagen Jetta Highline, SOLD...SOLD...SOLD... Navi, Moonroof, BackUpCam, Leather, Heated Seats, SatelliteRadio for sale in Toronto, ON",2021,2021 Volkswagen Jetta,Volkswagen,White,Sedan,Used,26850.0,81000.0,BELL AUTO INC.,Toronto,ON,https://www.carpages.ca/used-cars/ontario/toronto/2021-volkswagen-jetta-10599534/,https://images.carpages.ca/inventory/10599534.381247929?w=320&h=240&q=75&s=93f0d7d076c6efe30d90fc5e318cabd4
4685,"Used 2021 Volkswagen Jetta Highline, Navi, MoonRoof, BackUpCam, SatelliteRadio, NoAccident for sale in Toronto, ON",2021,2021 Volkswagen Jetta,Volkswagen,Silver,Sedan,Used,25450.0,111000.0,BELL AUTO INC.,Toronto,ON,https://www.carpages.ca/used-cars/ontario/toronto/2021-volkswagen-jetta-10599531/,https://images.carpages.ca/inventory/10599531.381247755?w=320&h=240&q=75&s=8945b23375b8d24c2760274f44d7c398
4686,"Used 2018 Mercedes-Benz E-Class AMG E 43, SOLD...SOLD...SOLD... Navi, Pano, 360Cam, BurmesterSound, B.Spot, CooledSeats, RearHeatedSeats for sale in Toronto, ON",2018,2018 Mercedes-Benz E-Class,Mercedes-Benz,Black,Sedan,Used,48950.0,95000.0,BELL AUTO INC.,Toronto,ON,https://www.carpages.ca/used-cars/ontario/toronto/2018-mercedes-benz-e-class-10599522/,https://images.carpages.ca/inventory/10599522.381247437?w=320&h=240&q=75&s=d72b33cacd021be3928bce0fd96840ac
4687,"Used 2019 Mercedes-Benz C-Class C 300, AWD, Navi, Pano, BackUpCam, B.Spot, OnStar, WoodTrim, KeylessGo for sale in Toronto, ON",2019,2019 Mercedes-Benz C-Class,Mercedes-Benz,White,Sedan,Used,29450.0,144000.0,BELL AUTO INC.,Toronto,ON,https://www.carpages.ca/used-cars/ontario/toronto/2019-mercedes-benz-c-class-10599519/,https://images.carpages.ca/inventory/10599519.381247254?w=320&h=240&q=75&s=dc372f57ef503c5b95f1216122c9eaff
4688,"Used 2018 Mercedes-Benz E-Class E 400, AMGPkg, Navi, Pano, 360Cam, Sensors, BurmesterSound, AmbientLight, RearHeatedSeats for sale in Toronto, ON",2018,2018 Mercedes-Benz E-Class,Mercedes-Benz,Black,Sedan,Used,38950.0,101000.0,BELL AUTO INC.,Toronto,ON,https://www.carpages.ca/used-cars/ontario/toronto/2018-mercedes-benz-e-class-10599516/,https://images.carpages.ca/inventory/10599516.381247062?w=320&h=240&q=75&s=e7f38a14c1c04ae9ea48a1e1a80aa358
4689,"Used 2021 Honda Civic Sedan LX, SOLD...SOLD...SOLD... BackUpCam, CarPlay, LaneDepartAssist, HeatedSeats, NoAccident for sale in Toronto, ON",2021,2021 Honda Civic,Honda,Gray,Sedan,Used,26250.0,50000.0,BELL AUTO INC.,Toronto,ON,https://www.carpages.ca/used-cars/ontario/toronto/2021-honda-civic-10599501/,https://images.carpages.ca/inventory/10599501.380967081?w=320&h=240&q=75&s=af690d829257831925da353fa550dd8d
4690,"New 2023 Mercedes-Benz C-Class C 300 4MATIC for sale in Vancouver, BC",2023,2023 Mercedes-Benz C-Class,Mercedes-Benz,Polar White,Sedan,New,71790.0,90.0,Mercedes-Benz Vancouver,Vancouver,BC,https://www.carpages.ca/new-cars/british-columbia/vancouver/2023-mercedes-benz-c-class-10599468/,https://images.carpages.ca/inventory/10599468.384673715?w=320&h=240&q=75&s=e67daba76d63aee68b26f4b353bb8340
4691,"New 2023 Mercedes-Benz E-Class E 450 4MATIC for sale in Vancouver, BC",2023,2023 Mercedes-Benz E-Class,Mercedes-Benz,Polar White,Sedan,New,107915.0,90.0,Mercedes-Benz Vancouver,Vancouver,BC,https://www.carpages.ca/new-cars/british-columbia/vancouver/2023-mercedes-benz-e-class-10599387/,https://images.carpages.ca/inventory/10599387.382752387?w=320&h=240&q=75&s=fd0f6a456cfee548f4deb57186277dd3
4692,"New 2023 Mercedes-Benz S-Class PHEV S 580E 4MATIC for sale in Vancouver, BC",2023,2023 Mercedes-Benz S-Class,Mercedes-Benz,Obsidian Black Metallic,Sedan,New,194895.0,90.0,Mercedes-Benz Vancouver,Vancouver,BC,https://www.carpages.ca/new-cars/british-columbia/vancouver/2023-mercedes-benz-s-class-10599366/,https://images.carpages.ca/inventory/10599366.388161939?w=320&h=240&q=75&s=e397389964a68e5a961d20a9a05f6aa5
4693,"New 2023 Dodge Charger GT AWD for sale in Bancroft, ON",2023,2023 Dodge Charger,Dodge,Pitch Black,Sedan,New,56999.0,14.0,Vance Motors Chrysler Jeep Dodge Ram,Bancroft,ON,https://www.carpages.ca/new-cars/ontario/bancroft/2023-dodge-charger-10599357/,https://images.carpages.ca/inventory/10599357.389718498?w=320&h=240&q=75&s=6923456fe2d8cbe8217f4265f3e6b9ad
4694,"New 2023 Mercedes-Benz E-Class E 450 4MATIC for sale in Vancouver, BC",2023,2023 Mercedes-Benz E-Class,Mercedes-Benz,Polar White,Sedan,New,104915.0,90.0,Mercedes-Benz Vancouver,Vancouver,BC,https://www.carpages.ca/new-cars/british-columbia/vancouver/2023-mercedes-benz-e-class-10599324/,https://images.carpages.ca/inventory/10599324.386745584?w=320&h=240&q=75&s=3001da423687c11635dba54e4abf2d9e
4695,"New 2023 Dodge Charger Super Bee for sale in Bancroft, ON",2023,2023 Dodge Charger,Dodge,Plum Crazy Pearl,Sedan,New,91560.0,27.0,Vance Motors Chrysler Jeep Dodge Ram,Bancroft,ON,https://www.carpages.ca/new-cars/ontario/bancroft/2023-dodge-charger-10599300/,https://images.carpages.ca/inventory/10599300.389718483?w=320&h=240&q=75&s=646efa028545a8863c53cbbd78b40d4b
4696,"New 2023 Dodge Charger GT AWD for sale in Bancroft, ON",2023,2023 Dodge Charger,Dodge,Destroyer Grey,Sedan,New,56999.0,16.0,Vance Motors Chrysler Jeep Dodge Ram,Bancroft,ON,https://www.carpages.ca/new-cars/ontario/bancroft/2023-dodge-charger-10599264/,https://images.carpages.ca/inventory/10599264.389718501?w=320&h=240&q=75&s=b6df390d824d55b6f6792e5abbc167e9
4697,"New 2023 Dodge Charger R/T Daytona for sale in Bancroft, ON",2023,2023 Dodge Charger,Dodge,WHITE KNUCKLE,Sedan,New,57999.0,22.0,Vance Motors Chrysler Jeep Dodge Ram,Bancroft,ON,https://www.carpages.ca/new-cars/ontario/bancroft/2023-dodge-charger-10599261/,https://images.carpages.ca/inventory/10599261.389718507?w=320&h=240&q=75&s=ec6438f30f88273be0abb959e1e70e0b
4698,"Used 2013 Chevrolet Cruze LT Turbo for sale in Scarborough, ON",2013,2013 Chevrolet Cruze,Chevrolet,Grey,Sedan,Used,4918.0,142707.0,Scarboro Mazda,Scarborough,ON,https://www.carpages.ca/used-cars/ontario/scarborough/2013-chevrolet-cruze-10599228/,https://images.carpages.ca/inventory/10599228.381557067?w=320&h=240&q=75&s=75285d94d90c7fe7af6320133eef5d6e
4699,"Used 2013 Chrysler 200 4dr Sdn Touring for sale in Mississauga, ON",2013,2013 Chrysler 200,Chrysler,Black,Sedan,Used,5700.0,195000.0,Gardiner Motors,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2013-chrysler-200-10599204/,https://images.carpages.ca/inventory/10599204.380819973?w=320&h=240&q=75&s=a616fc022c86b86a2494060a820a892d
4700,"Used 2017 Hyundai Sonata GLS|HEATED SEATS|SUNROOF|ALLOYS|BLUETOOTH|REAR VIEW CAMERA| for sale in Brampton, ON",2017,2017 Hyundai Sonata,Hyundai,Black,Sedan,Used,26698.0,123324.0,Nawab Motors,Brampton,ON,https://www.carpages.ca/used-cars/ontario/brampton/2017-hyundai-sonata-10599195/,https://images.carpages.ca/inventory/10599195.380819871?w=320&h=240&q=75&s=72388ea7d16abbf8296e9af73eccaf08
4701,"Used 2022 Hyundai Elantra N LINE|HEATED SEATS|SUNROOF|BOSE SPEAKERS|ALLOYS|CARPLAY| for sale in Brampton, ON",2022,2022 Hyundai Elantra,Hyundai,White,Sedan,Used,38698.0,38742.0,Nawab Motors,Brampton,ON,https://www.carpages.ca/used-cars/ontario/brampton/2022-hyundai-elantra-10599192/,https://images.carpages.ca/inventory/10599192.380819826?w=320&h=240&q=75&s=aa16088a90c64e1684259a5dc40ab249
4702,"Used 2019 BMW 3 Series 330i|xDRIVE|BROWN LEATHER INTERIOR|SUNROOF|ALLOYS|CARPLAY| for sale in Brampton, ON",2019,2019 BMW 3 Series,BMW,Grey,Sedan,Used,45698.0,35266.0,Nawab Motors,Brampton,ON,https://www.carpages.ca/used-cars/ontario/brampton/2019-bmw-3-series-10599189/,https://images.carpages.ca/inventory/10599189.380819790?w=320&h=240&q=75&s=bb2f5d7e6460cc44565c1b4379822eea
4703,"Used 2021 Lexus ES 350  for sale in Toronto, ON",2021,2021 Lexus ES 350,Lexus,Caviar,Sedan,Used,46995.0,17600.0,Ken Shaw Toyota,Toronto,ON,https://www.carpages.ca/used-cars/ontario/toronto/2021-lexus-es-350-10598940/,https://images.carpages.ca/inventory/10598940.383535201?w=320&h=240&q=75&s=bd496b71caba00aef7f170d070f59a9d
4704,"Used 2022 Toyota Corolla SE for sale in Whitby, ON",2022,2022 Toyota Corolla,Toyota,BLUE CRUSH METALLIC WITH BLACK,Sedan,Used,30900.0,46151.0,Whitby Toyota,Whitby,ON,https://www.carpages.ca/used-cars/ontario/whitby/2022-toyota-corolla-10598931/,https://images.carpages.ca/inventory/10598931.381935826?w=320&h=240&q=75&s=2bb4426b81179a6d9cdc8bf1fdfaf080
4705,"Used 2020 Toyota Corolla LE, LOCAL, NO ACCIDENTS for sale in Surrey, BC",2020,2020 Toyota Corolla,Toyota,Classic Silver Metallic,Sedan,Used,22995.0,80518.0,Jim Pattison Auto Group,Surrey,BC,https://www.carpages.ca/used-cars/british-columbia/surrey/2020-toyota-corolla-10598892/,https://images.carpages.ca/inventory/10598892.389287563?w=320&h=240&q=75&s=036f83ee81913127595ef0e08ed32ebf
4706,"Used 2021 Lexus ES 300 h for sale in Toronto, ON",2021,2021 Lexus ES 300,Lexus,Atomic Silver,Sedan,Used,49995.0,13350.0,Ken Shaw Toyota,Toronto,ON,https://www.carpages.ca/used-cars/ontario/toronto/2021-lexus-es-300-10598886/,https://images.carpages.ca/inventory/10598886.383535555?w=320&h=240&q=75&s=f4b6cef1ec2653a1c3bc7b9302be6168
4707,"Used 2014 Infiniti Q50 Premium AWD for sale in Brockville, ON",2014,2014 Infiniti Q50,Infiniti,Blue,Sedan,Used,18994.0,129350.0,Seaway Motors,Brockville,ON,https://www.carpages.ca/used-cars/ontario/brockville/2014-infiniti-q50-10598796/,https://images.carpages.ca/inventory/10598796.385108472?w=320&h=240&q=75&s=1accf0c9e5a31f18a93a03bcb66a8126
4708,"Used 2018 Mercedes-Benz CLA-Class 250 4MATIC Coupe  AMG Pkg, Nav, Sunroof for sale in Abbotsford, BC",2018,2018 Mercedes-Benz CLA-Class,Mercedes-Benz,Black,Sedan,Used,28888.0,76354.0,Fraser Valley Pre-Owned,Abbotsford,BC,https://www.carpages.ca/used-cars/british-columbia/abbotsford/2018-mercedes-benz-cla-class-10598727/,https://images.carpages.ca/inventory/10598727.388934838?w=320&h=240&q=75&s=78c299c3d42ce9b018f92eb4a5d44bd3
4709,"Used 2020 Acura ILX Premium A-Spec | Bought here, Serviced here | Remo for sale in Maple, ON",2020,2020 Acura ILX,Acura,Majestic Black Pearl,Sedan,Used,28988.0,44567.0,Maple Acura,Maple,ON,https://www.carpages.ca/used-cars/ontario/maple/2020-acura-ilx-10598724/,https://images.carpages.ca/inventory/10598724.380803482?w=320&h=240&q=75&s=7e6aea68f59b6ceca6f0b1df5693a525
4710,"Used 2017 Hyundai Sonata Sport Tech | Nav | Moonroof | Accident-Free for sale in Winnipeg, MB",2017,2017 Hyundai Sonata,Hyundai,Ice White Pearl,Sedan,Used,19988.0,122742.0,West Coast Auto & RV,Winnipeg,MB,https://www.carpages.ca/used-cars/manitoba/winnipeg/2017-hyundai-sonata-10598706/,https://images.carpages.ca/inventory/10598706.386990133?w=320&h=240&q=75&s=a363786c40668de10a526e4b843bca33
4711,"Used 2017 Hyundai Sonata SPORT 2.0 for sale in London, ON",2017,2017 Hyundai Sonata,Hyundai,Black,Sedan,Used,23998.0,140787.0,Empire Auto Group,London,ON,https://www.carpages.ca/used-cars/ontario/london/2017-hyundai-sonata-10598514/,https://images.carpages.ca/inventory/10598514.381387321?w=320&h=240&q=75&s=36255b9ab7f6e99fc6841beba13f2567
4712,"Used 2022 Tesla Model 3  for sale in London, ON",2022,2022 Tesla Model 3,Tesla,White,Sedan,Used,49998.0,29500.0,Empire Auto Group,London,ON,https://www.carpages.ca/used-cars/ontario/london/2022-tesla-model-3-10598490/,https://images.carpages.ca/inventory/10598490.383099358?w=320&h=240&q=75&s=115e49400f8ec43a3ee02c02a096e62a
4713,"Used 2022 Tesla Model 3 Standard Range for sale in London, ON",2022,2022 Tesla Model 3,Tesla,White,Sedan,Used,49998.0,31758.0,Empire Auto Group,London,ON,https://www.carpages.ca/used-cars/ontario/london/2022-tesla-model-3-10598487/,https://images.carpages.ca/inventory/10598487.381528618?w=320&h=240&q=75&s=9a52a9640f71bd6cf25c71fedd5f65b2
4714,"Used 2015 Volkswagen Jetta 2.0L Trendline for sale in Stittsville, ON",2015,2015 Volkswagen Jetta,Volkswagen,Black,Sedan,Used,13999.0,117726.0,Orr Motors,Stittsville,ON,https://www.carpages.ca/used-cars/ontario/stittsville/2015-volkswagen-jetta-10598445/,https://images.carpages.ca/inventory/10598445.384489501?w=320&h=240&q=75&s=93e60a7cd5bb09e1e783ce9fdfd01730
4715,"Used 2021 Volkswagen Jetta Comfortline 1.4t 8sp at w/Tip for sale in Scarborough, ON",2021,2021 Volkswagen Jetta,Volkswagen,Pure White,Sedan,Used,24097.0,46511.0,The Humberview Group,Scarborough,ON,https://www.carpages.ca/used-cars/ontario/scarborough/2021-volkswagen-jetta-10598157/,https://images.carpages.ca/inventory/10598157.382396197?w=320&h=240&q=75&s=2792ab4dcca0fe1a380c59c25b4f182b
4716,"New 2024 MINI Cooper Countryman Cooper for sale in Winnipeg, MB",2024,2024 MINI Cooper Countryman,MINI,Midnight Black II,Sedan,New,45993.0,1930.0,Winnipeg Mini,Winnipeg,MB,https://www.carpages.ca/new-cars/manitoba/winnipeg/2024-mini-cooper-countryman-10597869/,https://images.carpages.ca/inventory/10597869.380774619?w=320&h=240&q=75&s=5ffe708afacf8f59f80a240cb5407fed
4717,"Used 2017 Honda Accord 4dr I4 Cvt Ex-L for sale in Ottawa, ON",2017,2017 Honda Accord,Honda,Grey,Sedan,Used,25990.0,86642.0,Bank Street Mazda,Ottawa,ON,https://www.carpages.ca/used-cars/ontario/ottawa/2017-honda-accord-10597845/,https://images.carpages.ca/inventory/10597845.382242156?w=320&h=240&q=75&s=bab5218d33ea52e477d4e11ad75e85af
4718,"Used 2021 Audi A4 Komfort 45 Our Only One! for sale in Winnipeg, MB",2021,2021 Audi A4,Audi,Florett Silver Metallic,Sedan,Used,37493.0,38056.0,Winnipeg Jaguar,Winnipeg,MB,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-audi-a4-10597809/,https://images.carpages.ca/inventory/10597809.382511445?w=320&h=240&q=75&s=114c4ce91acf36bac67ca595244eff61
4719,"Used 2008 BMW 3 Series 335xi for sale in Winnipeg, MB",2008,2008 BMW 3 Series,BMW,Black[Black Sapphire Metallic],Sedan,Used,,151361.0,Ride Time,Winnipeg,MB,https://www.carpages.ca/used-cars/manitoba/winnipeg/2008-bmw-3-series-10597644/,https://images.carpages.ca/inventory/10597644.389544588?w=320&h=240&q=75&s=af8888c83e6e3d8a2c990fda5ef60ea7
4720,"Used 2014 Mercedes-Benz C-Class C 300 4MATIC NO ACCIDENT NAVIGATION LTR SUNROOF for sale in Oakville, ON",2014,2014 Mercedes-Benz C-Class,Mercedes-Benz,White,Sedan,Used,16999.0,156882.0,Rosa Auto Sales,Oakville,ON,https://www.carpages.ca/used-cars/ontario/oakville/2014-mercedes-benz-c-class-10597584/,https://images.carpages.ca/inventory/10597584.380764665?w=320&h=240&q=75&s=a2e995cf0fc40fbfa8dd0d70e6b4816b
4721,"Used 2021 Kia Forte EX WIRELESS PHONE CHARGER - SMART TRUNK - SMART CRUISE for sale in Kingston, ON",2021,2021 Kia Forte,Kia,Grey,Sedan,Used,24995.0,95041.0,Autohouse Kingston,Kingston,ON,https://www.carpages.ca/used-cars/ontario/kingston/2021-kia-forte-10597485/,https://images.carpages.ca/inventory/10597485.383545674?w=320&h=240&q=75&s=850640aba8a418d326f25975926e6a54
4722,"Used 2019 Volkswagen Jetta 1.4 TSI Highline for sale in Prince Albert, SK",2019,2019 Volkswagen Jetta,Volkswagen,White,Sedan,Used,28995.0,77874.0,Rally Motor Group,Prince Albert,SK,https://www.carpages.ca/used-cars/saskatchewan/prince-albert/2019-volkswagen-jetta-10597422/,https://images.carpages.ca/inventory/10597422.384524196?w=320&h=240&q=75&s=4bb26aabc7c891ffea49b32a19276476
4723,"Used 2017 Hyundai Elantra GL for sale in Cambridge, ON",2017,2017 Hyundai Elantra,Hyundai,Blue,Sedan,Used,14995.0,120000.0,Werner's Auto Sales & Service,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2017-hyundai-elantra-10597362/,https://images.carpages.ca/inventory/10597362.380755464?w=320&h=240&q=75&s=0adde1cea5814382516d70ea568a53e9
4724,"Used 2015 Kia Optima Hybrid for sale in Chatham, ON",2015,2015 Kia Optima,Kia,Black,Sedan,Used,17888.0,122368.0,Auto Motion,Chatham,ON,https://www.carpages.ca/used-cars/ontario/chatham/2015-kia-optima-10597323/,https://images.carpages.ca/inventory/10597323.381926442?w=320&h=240&q=75&s=33a184acb75138972dbc60e928e5fa69
4725,"Used 2016 Honda Civic Touring LOADED | NAV | for sale in Waterloo, ON",2016,2016 Honda Civic,Honda,Green,Sedan,Used,21495.0,142000.0,Carimex,Waterloo,ON,https://www.carpages.ca/used-cars/ontario/waterloo/2016-honda-civic-10597206/,https://images.carpages.ca/inventory/10597206.382694301?w=320&h=240&q=75&s=1eb5e723574f9862ca1b83f107f74d73
